0	Exit	 23:29:24.305
3	Enter	 23:29:24.306
3	Exit	 23:29:24.364
4	Enter	 23:29:24.364
4	Exit	 23:29:24.366
0	Enter	 23:29:24.367
0	Exit	 23:29:24.379
0	Enter	 23:29:24.406
0	Exit	 23:29:24.409
0	Enter	 23:29:24.429
0	Exit	 23:29:24.453
4	Enter	 23:29:24.457
4	Exit	 23:29:24.465
0	Enter	 23:29:24.484
0	Exit	 23:29:24.490
4	Enter	 23:29:24.492
4	Exit	 23:29:24.511
0	Enter	 23:29:24.512
0	Exit	 23:29:24.517
3	Enter	 23:29:24.519
3	Exit	 23:29:24.530
2	Enter	 23:29:24.537
2	Exit	 23:29:24.538
3	Enter	 23:29:24.539
3	Exit	 23:29:24.544
4	Enter	 23:29:24.556
4	Exit	 23:29:24.558
0	Enter	 23:29:24.559
0	Exit	 23:29:24.587
3	Enter	 23:29:24.590
3	Exit	 23:29:24.597
0	Enter	 23:29:24.613
0	Exit	 23:29:24.635
3	Enter	 23:29:24.657
3	Exit	 23:29:24.661
2	Enter	 23:29:24.667
2	Exit	 23:29:24.684
4	Enter	 23:29:24.699
4	Exit	 23:29:24.712
0	Enter	 23:29:24.713
0	Exit	 23:29:24.720
3	Enter	 23:29:24.720
3	Exit	 23:29:24.738
0	Enter	 23:29:24.738
0	Exit	 23:29:24.753
4	Enter	 23:29:24.757
4	Exit	 23:29:24.772
0	Enter	 23:29:24.773
0	Exit	 23:29:24.780
4	Enter	 23:29:24.782
4	Exit	 23:29:24.798
3	Enter	 23:29:24.798
3	Exit	 23:29:24.801
0	Enter	 23:29:24.802
0	Exit	 23:29:24.818
3	Enter	 23:29:24.820
3	Exit	 23:29:24.831
4	Enter	 23:29:24.848
4	Exit	 23:29:24.851
0	Enter	 23:29:24.852
0	Exit	 23:29:24.853
0	Enter	 23:29:24.861
0	Exit	 23:29:24.863
3	Enter	 23:29:24.866
3	Exit	 23:29:24.885
4	Enter	 23:29:24.885
4	Exit	 23:29:24.887
2	Enter	 23:29:24.904
2	Exit	 23:29:24.911
3	Enter	 23:29:24.918
3	Exit	 23:29:24.919
4	Enter	 23:29:24.934
4	Exit	 23:29:24.961
0	Enter	 23:29:24.962
0	Exit	 23:29:24.982
3	Enter	 23:29:24.983
3	Exit	 23:29:24.992
4	Enter	 23:29:24.995
4	Exit	 23:29:24.999
2	Enter	 23:29:25.026
2	Exit	 23:29:25.027
3	Enter	 23:29:25.028
3	Exit	 23:29:25.032
4	Enter	 23:29:25.056
4	Exit	 23:29:25.058
0	Enter	 23:29:25.063
0	Exit	 23:29:25.073
4	Enter	 23:29:25.076
4	Exit	 23:29:25.084
3	Enter	 23:29:25.087
3	Exit	 23:29:25.102
0	Enter	 23:29:25.102
0	Exit	 23:29:25.106
4	Enter	 23:29:25.148
4	Exit	 23:29:25.170
0	Enter	 23:29:25.171
0	Exit	 23:29:25.208
4	Enter	 23:29:25.210
4	Exit	 23:29:25.216
3	Enter	 23:29:25.219
3	Exit	 23:29:25.221
0	Enter	 23:29:25.222
0	Exit	 23:29:25.228
0	Enter	 23:29:25.253
0	Exit	 23:29:25.277
3	Enter	 23:29:25.279
3	Exit	 23:29:25.280
4	Enter	 23:29:25.281
4	Exit	 23:29:25.306
0	Enter	 23:29:25.308
0	Exit	 23:29:25.326
3	Enter	 23:29:25.328
3	Exit	 23:29:25.370
4	Enter	 23:29:25.371
4	Exit	 23:29:25.375
0	Enter	 23:29:25.376
0	Exit	 23:29:25.413
4	Enter	 23:29:25.414
4	Exit	 23:29:25.426
0	Enter	 23:29:25.452
0	Exit	 23:29:25.460
2	Enter	 23:29:25.467
2	Exit	 23:29:25.510
3	Enter	 23:29:25.510
3	Exit	 23:29:25.518
4	Enter	 23:29:25.529
4	Exit	 23:29:25.552
0	Enter	 23:29:25.552
0	Exit	 23:29:25.560
3	Enter	 23:29:25.560
3	Exit	 23:29:25.590
0	Enter	 23:29:25.590
0	Exit	 23:29:25.630
4	Enter	 23:29:25.631
3	Enter	 23:29:25.634
4	Exit	 23:29:25.633
3	Exit	 23:29:25.638
0	Enter	 23:29:25.644
0	Exit	 23:29:25.647
3	Enter	 23:29:25.651
3	Exit	 23:29:25.653
4	Enter	 23:29:25.654
4	Exit	 23:29:25.655
0	Enter	 23:29:25.656
0	Exit	 23:29:25.662
3	Enter	 23:29:25.663
3	Exit	 23:29:25.676
4	Enter	 23:29:25.688
4	Exit	 23:29:25.691
4	Enter	 23:29:25.695
4	Exit	 23:29:25.699
4	Enter	 23:29:25.708
4	Exit	 23:29:25.715
0	Enter	 23:29:25.719
0	Exit	 23:29:25.743
4	Enter	 23:29:25.744
3	Enter	 23:29:25.758
3	Exit	 23:29:25.764
4	Exit	 23:29:25.755
0	Enter	 23:29:25.765
0	Exit	 23:29:25.770
2	Enter	 23:29:25.783
2	Exit	 23:29:25.803
3	Enter	 23:29:25.804
3	Exit	 23:29:25.805
4	Enter	 23:29:25.818
4	Exit	 23:29:25.830
0	Enter	 23:29:25.831
3	Enter	 23:29:25.833
3	Exit	 23:29:25.834
0	Exit	 23:29:25.833
4	Enter	 23:29:25.837
4	Exit	 23:29:25.844
3	Enter	 23:29:25.852
3	Exit	 23:29:25.857
4	Enter	 23:29:25.857
4	Exit	 23:29:25.860
0	Enter	 23:29:25.864
0	Exit	 23:29:25.866
2	Enter	 23:29:25.873
2	Exit	 23:29:25.876
3	Enter	 23:29:25.877
3	Exit	 23:29:25.891
4	Enter	 23:29:25.895
4	Exit	 23:29:25.900
0	Enter	 23:29:25.901
0	Exit	 23:29:25.907
0	Enter	 23:29:25.912
0	Exit	 23:29:25.913
4	Enter	 23:29:25.915
4	Exit	 23:29:25.930
0	Enter	 23:29:25.931
0	Exit	 23:29:25.942
4	Enter	 23:29:25.945
4	Exit	 23:29:25.948
0	Enter	 23:29:25.954
0	Exit	 23:29:25.967
4	Enter	 23:29:25.969
4	Exit	 23:29:25.982
3	Enter	 23:29:25.983
3	Exit	 23:29:26.007
0	Enter	 23:29:26.007
0	Exit	 23:29:26.019
2	Enter	 23:29:26.021
2	Exit	 23:29:26.032
3	Enter	 23:29:26.032
3	Exit	 23:29:26.036
4	Enter	 23:29:26.053
4	Exit	 23:29:26.064
3	Enter	 23:29:26.066
3	Exit	 23:29:26.095
4	Enter	 23:29:26.095
4	Exit	 23:29:26.119
0	Enter	 23:29:26.119
0	Exit	 23:29:26.122
2	Enter	 23:29:26.125
2	Exit	 23:29:26.127
3	Enter	 23:29:26.127
3	Exit	 23:29:26.132
0	Enter	 23:29:26.145
0	Exit	 23:29:26.161
4	Enter	 23:29:26.161
4	Exit	 23:29:26.166
4	Enter	 23:29:26.180
4	Exit	 23:29:26.195
3	Enter	 23:29:26.199
3	Exit	 23:29:26.213
0	Enter	 23:29:26.214
0	Exit	 23:29:26.232
4	Enter	 23:29:26.233
4	Exit	 23:29:26.239
3	Enter	 23:29:26.239
3	Exit	 23:29:26.267
4	Enter	 23:29:26.268
4	Exit	 23:29:26.285
0	Enter	 23:29:26.285
0	Exit	 23:29:26.309
4	Enter	 23:29:26.310
4	Exit	 23:29:26.311
3	Enter	 23:29:26.311
3	Exit	 23:29:26.345
4	Enter	 23:29:26.347
4	Exit	 23:29:26.361
0	Enter	 23:29:26.362
0	Exit	 23:29:26.378
4	Enter	 23:29:26.397
4	Exit	 23:29:26.408
0	Enter	 23:29:26.411
0	Exit	 23:29:26.439
0	Enter	 23:29:26.452
0	Exit	 23:29:26.462
0	Enter	 23:29:26.466
0	Exit	 23:29:26.480
3	Enter	 23:29:26.483
3	Exit	 23:29:26.486
0	Enter	 23:29:26.495
0	Exit	 23:29:26.527
4	Enter	 23:29:26.528
4	Exit	 23:29:26.537
3	Enter	 23:29:26.537
3	Exit	 23:29:26.577
0	Enter	 23:29:26.577
0	Exit	 23:29:26.578
4	Enter	 23:29:26.595
4	Exit	 23:29:26.599
3	Enter	 23:29:26.602
3	Exit	 23:29:26.605
3	Enter	 23:29:26.626
3	Exit	 23:29:26.647
4	Enter	 23:29:26.648
4	Exit	 23:29:26.659
3	Enter	 23:29:26.660
3	Exit	 23:29:26.676
4	Enter	 23:29:26.676
4	Exit	 23:29:26.679
0	Enter	 23:29:26.680
0	Exit	 23:29:26.691
4	Enter	 23:29:26.693
4	Exit	 23:29:26.711
4	Enter	 23:29:26.717
4	Exit	 23:29:26.736
0	Enter	 23:29:26.760
0	Exit	 23:29:26.763
0	Enter	 23:29:26.768
0	Exit	 23:29:26.771
4	Enter	 23:29:26.772
4	Exit	 23:29:26.775
2	Enter	 23:29:26.789
2	Exit	 23:29:26.791
3	Enter	 23:29:26.792
3	Exit	 23:29:26.794
4	Enter	 23:29:26.819
4	Exit	 23:29:26.824
0	Enter	 23:29:26.824
0	Exit	 23:29:26.832
4	Enter	 23:29:26.838
4	Exit	 23:29:26.844
4	Enter	 23:29:26.853
4	Exit	 23:29:26.857
0	Enter	 23:29:26.859
0	Exit	 23:29:26.894
4	Enter	 23:29:26.895
4	Exit	 23:29:26.897
3	Enter	 23:29:26.897
3	Exit	 23:29:26.903
3	Enter	 23:29:26.911
3	Exit	 23:29:26.912
0	Enter	 23:29:26.919
0	Exit	 23:29:26.925
3	Enter	 23:29:26.929
3	Exit	 23:29:26.934
4	Enter	 23:29:26.935
4	Exit	 23:29:26.959
3	Enter	 23:29:26.959
3	Exit	 23:29:26.988
4	Enter	 23:29:26.988
4	Exit	 23:29:26.998
3	Enter	 23:29:26.998
3	Exit	 23:29:27.006
0	Enter	 23:29:27.006
0	Exit	 23:29:27.007
0	Enter	 23:29:27.017
0	Exit	 23:29:27.024
4	Enter	 23:29:27.025
3	Enter	 23:29:27.026
4	Exit	 23:29:27.026
3	Exit	 23:29:27.056
4	Enter	 23:29:27.056
4	Exit	 23:29:27.064
3	Enter	 23:29:27.064
3	Exit	 23:29:27.069
4	Enter	 23:29:27.073
4	Exit	 23:29:27.104
3	Enter	 23:29:27.104
3	Exit	 23:29:27.116
4	Enter	 23:29:27.116
4	Exit	 23:29:27.125
0	Enter	 23:29:27.125
0	Exit	 23:29:27.138
4	Enter	 23:29:27.139
4	Exit	 23:29:27.147
3	Enter	 23:29:27.147
3	Exit	 23:29:27.158
0	Enter	 23:29:27.158
0	Exit	 23:29:27.181
4	Enter	 23:29:27.182
4	Exit	 23:29:27.189
3	Enter	 23:29:27.189
3	Exit	 23:29:27.196
3	Enter	 23:29:27.203
3	Exit	 23:29:27.225
4	Enter	 23:29:27.225
4	Exit	 23:29:27.246
0	Enter	 23:29:27.246
0	Exit	 23:29:27.263
0	Enter	 23:29:27.273
0	Exit	 23:29:27.279
0	Enter	 23:29:27.282
0	Exit	 23:29:27.302
4	Enter	 23:29:27.302
3	Enter	 23:29:27.307
4	Exit	 23:29:27.307
3	Exit	 23:29:27.347
4	Enter	 23:29:27.349
4	Exit	 23:29:27.353
0	Enter	 23:29:27.353
0	Exit	 23:29:27.359
4	Enter	 23:29:27.360
4	Exit	 23:29:27.364
0	Enter	 23:29:27.366
0	Exit	 23:29:27.388
3	Enter	 23:29:27.389
3	Exit	 23:29:27.393
3	Enter	 23:29:27.394
3	Exit	 23:29:27.397
0	Enter	 23:29:27.399
0	Exit	 23:29:27.407
4	Enter	 23:29:27.408
4	Exit	 23:29:27.420
3	Enter	 23:29:27.420
3	Exit	 23:29:27.423
0	Enter	 23:29:27.425
0	Exit	 23:29:27.428
3	Enter	 23:29:27.433
3	Exit	 23:29:27.448
4	Enter	 23:29:27.448
4	Exit	 23:29:27.450
4	Enter	 23:29:27.454
0	Enter	 23:29:27.455
4	Exit	 23:29:27.455
0	Exit	 23:29:27.463
4	Enter	 23:29:27.464
4	Exit	 23:29:27.468
4	Enter	 23:29:27.478
4	Exit	 23:29:27.487
0	Enter	 23:29:27.487
0	Exit	 23:29:27.497
4	Enter	 23:29:27.498
4	Exit	 23:29:27.500
0	Enter	 23:29:27.503
0	Exit	 23:29:27.516
4	Enter	 23:29:27.517
4	Exit	 23:29:27.526
3	Enter	 23:29:27.526
0	Enter	 23:29:27.528
3	Exit	 23:29:27.528
0	Exit	 23:29:27.529
0	Enter	 23:29:27.534
0	Exit	 23:29:27.572
4	Enter	 23:29:27.573
4	Exit	 23:29:27.582
3	Enter	 23:29:27.582
3	Exit	 23:29:27.591
0	Enter	 23:29:27.591
0	Exit	 23:29:27.596
3	Enter	 23:29:27.598
3	Exit	 23:29:27.606
4	Enter	 23:29:27.611
4	Exit	 23:29:27.654
0	Enter	 23:29:27.654
0	Exit	 23:29:27.660
3	Enter	 23:29:27.659
3	Exit	 23:29:27.674
3	Enter	 23:29:27.680
3	Exit	 23:29:27.683
4	Enter	 23:29:27.692
4	Exit	 23:29:27.710
3	Enter	 23:29:27.710
3	Exit	 23:29:27.734
3	Enter	 23:29:27.739
3	Exit	 23:29:27.747
0	Enter	 23:29:27.747
0	Exit	 23:29:27.785
4	Enter	 23:29:27.786
4	Exit	 23:29:27.807
3	Enter	 23:29:27.808
3	Exit	 23:29:27.827
0	Enter	 23:29:27.827
3	Enter	 23:29:27.855
3	Exit	 23:29:27.857
0	Exit	 23:29:27.854
3	Enter	 23:29:27.860
3	Exit	 23:29:27.866
0	Enter	 23:29:27.868
0	Exit	 23:29:27.885
3	Enter	 23:29:27.885
3	Exit	 23:29:27.886
3	Enter	 23:29:27.889
3	Exit	 23:29:27.894
4	Enter	 23:29:27.908
4	Exit	 23:29:27.909
3	Enter	 23:29:27.909
3	Exit	 23:29:27.911
0	Enter	 23:29:27.927
0	Exit	 23:29:27.931
3	Enter	 23:29:27.927
3	Exit	 23:29:27.955
4	Enter	 23:29:27.955
4	Exit	 23:29:27.959
0	Enter	 23:29:27.959
0	Exit	 23:29:27.964
3	Enter	 23:29:27.965
3	Exit	 23:29:27.971
4	Enter	 23:29:27.981
4	Exit	 23:29:28.012
3	Enter	 23:29:28.012
3	Exit	 23:29:28.021
0	Enter	 23:29:28.023
0	Exit	 23:29:28.028
4	Enter	 23:29:28.034
4	Exit	 23:29:28.051
3	Enter	 23:29:28.060
3	Exit	 23:29:28.062
0	Enter	 23:29:28.063
0	Exit	 23:29:28.064
3	Enter	 23:29:28.067
3	Exit	 23:29:28.074
4	Enter	 23:29:28.077
4	Exit	 23:29:28.085
0	Enter	 23:29:28.088
0	Exit	 23:29:28.091
0	Enter	 23:29:28.101
0	Exit	 23:29:28.102
4	Enter	 23:29:28.105
4	Exit	 23:29:28.111
0	Enter	 23:29:28.115
0	Exit	 23:29:28.117
4	Enter	 23:29:28.124
4	Exit	 23:29:28.128
1	Enter	 23:29:28.131
1	Exit	 23:29:28.137
3	Enter	 23:29:28.152
3	Exit	 23:29:28.165
4	Enter	 23:29:28.165
0	Enter	 23:29:28.167
0	Exit	 23:29:28.168
4	Exit	 23:29:28.167
2	Enter	 23:29:28.172
2	Exit	 23:29:28.185
3	Enter	 23:29:28.185
3	Exit	 23:29:28.188
4	Enter	 23:29:28.269
4	Exit	 23:29:28.277
3	Enter	 23:29:28.277
3	Exit	 23:29:28.308
4	Enter	 23:29:28.308
4	Exit	 23:29:28.316
0	Enter	 23:29:28.316
0	Exit	 23:29:28.338
4	Enter	 23:29:28.340
4	Exit	 23:29:28.348
3	Enter	 23:29:28.348
3	Exit	 23:29:28.364
4	Enter	 23:29:28.365
4	Exit	 23:29:28.380
3	Enter	 23:29:28.380
3	Exit	 23:29:28.404
4	Enter	 23:29:28.404
4	Exit	 23:29:28.405
4	Enter	 23:29:28.417
4	Exit	 23:29:28.418
0	Enter	 23:29:28.424
3	Enter	 23:29:28.427
0	Exit	 23:29:28.425
3	Exit	 23:29:28.441
4	Enter	 23:29:28.441
4	Exit	 23:29:28.464
3	Enter	 23:29:28.464
3	Exit	 23:29:28.481
0	Enter	 23:29:28.481
0	Exit	 23:29:28.491
4	Enter	 23:29:28.493
4	Exit	 23:29:28.500
0	Enter	 23:29:28.502
0	Exit	 23:29:28.510
4	Enter	 23:29:28.511
4	Exit	 23:29:28.526
3	Enter	 23:29:28.526
3	Exit	 23:29:28.532
0	Enter	 23:29:28.532
0	Exit	 23:29:28.553
4	Enter	 23:29:28.553
4	Exit	 23:29:28.568
0	Enter	 23:29:28.568
0	Exit	 23:29:28.571
4	Enter	 23:29:28.572
4	Exit	 23:29:28.577
4	Enter	 23:29:28.601
4	Exit	 23:29:28.609
0	Enter	 23:29:28.609
0	Exit	 23:29:28.617
3	Enter	 23:29:28.617
3	Exit	 23:29:28.629
4	Enter	 23:29:28.634
4	Exit	 23:29:28.641
0	Enter	 23:29:28.644
0	Exit	 23:29:28.676
4	Enter	 23:29:28.676
4	Exit	 23:29:28.682
3	Enter	 23:29:28.682
3	Exit	 23:29:28.708
4	Enter	 23:29:28.708
4	Exit	 23:29:28.710
0	Enter	 23:29:28.711
0	Exit	 23:29:28.719
2	Enter	 23:29:28.724
2	Exit	 23:29:28.725
3	Enter	 23:29:28.726
3	Exit	 23:29:28.736
4	Enter	 23:29:28.747
4	Exit	 23:29:28.753
0	Enter	 23:29:28.753
0	Exit	 23:29:28.755
3	Enter	 23:29:28.764
0	Enter	 23:29:28.766
3	Exit	 23:29:28.766
0	Exit	 23:29:28.774
4	Enter	 23:29:28.775
4	Exit	 23:29:28.777
4	Enter	 23:29:28.785
4	Exit	 23:29:28.789
3	Enter	 23:29:28.789
3	Exit	 23:29:28.801
0	Enter	 23:29:28.801
0	Exit	 23:29:28.804
4	Enter	 23:29:28.805
4	Exit	 23:29:28.809
0	Enter	 23:29:28.817
0	Exit	 23:29:28.845
3	Enter	 23:29:28.847
3	Exit	 23:29:28.865
4	Enter	 23:29:28.865
0	Enter	 23:29:28.867
4	Exit	 23:29:28.866
0	Exit	 23:29:28.868
4	Enter	 23:29:28.870
4	Exit	 23:29:28.891
3	Enter	 23:29:28.891
3	Exit	 23:29:28.895
0	Enter	 23:29:28.895
0	Exit	 23:29:28.896
0	Enter	 23:29:28.899
0	Exit	 23:29:28.910
0	Enter	 23:29:28.916
0	Exit	 23:29:28.917
4	Enter	 23:29:28.920
4	Exit	 23:29:28.927
2	Enter	 23:29:28.937
2	Exit	 23:29:28.945
3	Enter	 23:29:28.945
3	Exit	 23:29:28.965
4	Enter	 23:29:28.965
4	Exit	 23:29:28.975
2	Enter	 23:29:28.979
2	Exit	 23:29:28.989
3	Enter	 23:29:28.990
3	Exit	 23:29:28.991
3	Enter	 23:29:28.996
3	Exit	 23:29:29.001
0	Enter	 23:29:29.006
0	Exit	 23:29:29.007
4	Enter	 23:29:29.007
4	Exit	 23:29:29.013
4	Enter	 23:29:29.019
4	Exit	 23:29:29.026
2	Enter	 23:29:29.028
2	Exit	 23:29:29.033
3	Enter	 23:29:29.033
3	Exit	 23:29:29.040
3	Enter	 23:29:29.052
3	Exit	 23:29:29.064
4	Enter	 23:29:29.070
4	Exit	 23:29:29.086
0	Enter	 23:29:29.086
0	Exit	 23:29:29.092
4	Enter	 23:29:29.115
0	Enter	 23:29:29.116
4	Exit	 23:29:29.116
0	Exit	 23:29:29.152
4	Enter	 23:29:29.153
4	Exit	 23:29:29.158
3	Enter	 23:29:29.159
3	Exit	 23:29:29.168
0	Enter	 23:29:29.180
0	Exit	 23:29:29.212
4	Enter	 23:29:29.213
4	Exit	 23:29:29.227
3	Enter	 23:29:29.228
3	Exit	 23:29:29.238
0	Enter	 23:29:29.238
0	Exit	 23:29:29.248
4	Enter	 23:29:29.251
4	Exit	 23:29:29.256
4	Enter	 23:29:29.265
4	Exit	 23:29:29.268
0	Enter	 23:29:29.270
0	Exit	 23:29:29.276
0	Enter	 23:29:29.313
0	Exit	 23:29:29.317
0	Enter	 23:29:29.322
0	Exit	 23:29:29.326
4	Enter	 23:29:29.347
4	Exit	 23:29:29.348
4	Enter	 23:29:29.350
4	Exit	 23:29:29.352
2	Enter	 23:29:29.353
2	Exit	 23:29:29.372
4	Enter	 23:29:29.409
4	Exit	 23:29:29.444
3	Enter	 23:29:29.444
3	Exit	 23:29:29.498
4	Enter	 23:29:29.498
4	Exit	 23:29:29.512
3	Enter	 23:29:29.512
3	Exit	 23:29:29.520
4	Enter	 23:29:29.520
4	Exit	 23:29:29.524
0	Enter	 23:29:29.525
0	Exit	 23:29:29.528
3	Enter	 23:29:29.529
3	Exit	 23:29:29.535
4	Enter	 23:29:29.539
4	Exit	 23:29:29.542
2	Enter	 23:29:29.545
2	Exit	 23:29:29.546
3	Enter	 23:29:29.547
3	Exit	 23:29:29.559
4	Enter	 23:29:29.572
4	Exit	 23:29:29.582
3	Enter	 23:29:29.584
3	Exit	 23:29:29.592
4	Enter	 23:29:29.592
4	Exit	 23:29:29.609
3	Enter	 23:29:29.609
3	Exit	 23:29:29.615
0	Enter	 23:29:29.615
0	Exit	 23:29:29.625
4	Enter	 23:29:29.626
3	Enter	 23:29:29.629
4	Exit	 23:29:29.629
3	Exit	 23:29:29.633
4	Enter	 23:29:29.655
4	Exit	 23:29:29.657
4	Enter	 23:29:29.674
4	Exit	 23:29:29.685
3	Enter	 23:29:29.685
3	Exit	 23:29:29.687
0	Enter	 23:29:29.688
0	Exit	 23:29:29.706
4	Enter	 23:29:29.706
4	Exit	 23:29:29.714
3	Enter	 23:29:29.714
3	Exit	 23:29:29.739
0	Enter	 23:29:29.739
0	Exit	 23:29:29.747
0	Enter	 23:29:29.751
0	Exit	 23:29:29.789
4	Enter	 23:29:29.790
4	Exit	 23:29:29.793
3	Enter	 23:29:29.795
3	Exit	 23:29:29.804
4	Enter	 23:29:29.804
4	Exit	 23:29:29.810
0	Enter	 23:29:29.810
0	Exit	 23:29:29.848
4	Enter	 23:29:29.849
4	Exit	 23:29:29.860
3	Enter	 23:29:29.860
3	Exit	 23:29:29.864
0	Enter	 23:29:29.864
0	Exit	 23:29:29.870
0	Enter	 23:29:29.873
0	Exit	 23:29:29.906
4	Enter	 23:29:29.907
4	Exit	 23:29:29.917
3	Enter	 23:29:29.917
3	Exit	 23:29:29.923
0	Enter	 23:29:29.931
0	Exit	 23:29:29.940
4	Enter	 23:29:29.941
4	Exit	 23:29:29.946
0	Enter	 23:29:29.948
0	Exit	 23:29:29.971
0	Enter	 23:29:29.978
0	Exit	 23:29:30.003
4	Enter	 23:29:30.003
4	Exit	 23:29:30.032
3	Enter	 23:29:30.032
3	Exit	 23:29:30.038
4	Enter	 23:29:30.039
4	Exit	 23:29:30.043
0	Enter	 23:29:30.043
0	Exit	 23:29:30.047
2	Enter	 23:29:30.052
2	Exit	 23:29:30.062
3	Enter	 23:29:30.063
4	Enter	 23:29:30.066
4	Exit	 23:29:30.068
3	Exit	 23:29:30.074
4	Enter	 23:29:30.077
4	Exit	 23:29:30.081
2	Enter	 23:29:30.081
2	Exit	 23:29:30.084
3	Enter	 23:29:30.085
3	Exit	 23:29:30.092
4	Enter	 23:29:30.112
4	Exit	 23:29:30.120
3	Enter	 23:29:30.120
0	Enter	 23:29:30.122
3	Exit	 23:29:30.122
0	Exit	 23:29:30.125
4	Enter	 23:29:30.126
4	Exit	 23:29:30.134
3	Enter	 23:29:30.134
3	Exit	 23:29:30.141
2	Enter	 23:29:30.149
2	Exit	 23:29:30.159
3	Enter	 23:29:30.159
0	Enter	 23:29:30.167
3	Exit	 23:29:30.176
0	Exit	 23:29:30.177
0	Enter	 23:29:30.184
0	Exit	 23:29:30.203
4	Enter	 23:29:30.203
4	Exit	 23:29:30.223
3	Enter	 23:29:30.223
3	Exit	 23:29:30.231
4	Enter	 23:29:30.241
4	Exit	 23:29:30.248
3	Enter	 23:29:30.248
0	Enter	 23:29:30.248
3	Exit	 23:29:30.258
0	Exit	 23:29:30.261
4	Enter	 23:29:30.262
4	Exit	 23:29:30.264
3	Enter	 23:29:30.264
3	Exit	 23:29:30.268
2	Enter	 23:29:30.276
2	Exit	 23:29:30.281
3	Enter	 23:29:30.282
3	Exit	 23:29:30.308
4	Enter	 23:29:30.308
4	Exit	 23:29:30.321
0	Enter	 23:29:30.321
0	Exit	 23:29:30.329
4	Enter	 23:29:30.339
4	Exit	 23:29:30.352
3	Enter	 23:29:30.352
3	Exit	 23:29:30.354
0	Enter	 23:29:30.354
0	Exit	 23:29:30.368
0	Enter	 23:29:30.377
0	Exit	 23:29:30.392
4	Enter	 23:29:30.392
4	Exit	 23:29:30.401
3	Enter	 23:29:30.401
3	Exit	 23:29:30.408
4	Enter	 23:29:30.408
4	Exit	 23:29:30.409
0	Enter	 23:29:30.409
0	Exit	 23:29:30.414
3	Enter	 23:29:30.414
3	Exit	 23:29:30.422
4	Enter	 23:29:30.422
4	Exit	 23:29:30.448
3	Enter	 23:29:30.448
3	Exit	 23:29:30.454
0	Enter	 23:29:30.454
0	Exit	 23:29:30.455
0	Enter	 23:29:30.458
0	Exit	 23:29:30.472
4	Enter	 23:29:30.472
4	Exit	 23:29:30.481
4	Enter	 23:29:30.483
4	Exit	 23:29:30.490
0	Enter	 23:29:30.490
0	Exit	 23:29:30.544
4	Enter	 23:29:30.544
4	Exit	 23:29:30.570
3	Enter	 23:29:30.570
3	Exit	 23:29:30.574
0	Enter	 23:29:30.574
0	Exit	 23:29:30.582
4	Enter	 23:29:30.583
4	Exit	 23:29:30.588
3	Enter	 23:29:30.588
3	Exit	 23:29:30.619
4	Enter	 23:29:30.619
4	Exit	 23:29:30.623
0	Enter	 23:29:30.623
0	Exit	 23:29:30.635
4	Enter	 23:29:30.642
4	Exit	 23:29:30.659
2	Enter	 23:29:30.673
2	Exit	 23:29:30.676
3	Enter	 23:29:30.676
3	Exit	 23:29:30.696
4	Enter	 23:29:30.696
4	Exit	 23:29:30.707
0	Enter	 23:29:30.707
0	Exit	 23:29:30.711
0	Enter	 23:29:30.719
0	Exit	 23:29:30.742
4	Enter	 23:29:30.743
3	Enter	 23:29:30.746
4	Exit	 23:29:30.746
3	Exit	 23:29:30.758
0	Enter	 23:29:30.759
0	Exit	 23:29:30.771
4	Enter	 23:29:30.772
4	Exit	 23:29:30.788
3	Enter	 23:29:30.788
3	Exit	 23:29:30.793
0	Enter	 23:29:30.796
0	Exit	 23:29:30.802
4	Enter	 23:29:30.803
4	Exit	 23:29:30.833
3	Enter	 23:29:30.833
3	Exit	 23:29:30.836
4	Enter	 23:29:30.837
4	Exit	 23:29:30.844
3	Enter	 23:29:30.844
3	Exit	 23:29:30.852
4	Enter	 23:29:30.852
4	Exit	 23:29:30.861
0	Enter	 23:29:30.861
0	Exit	 23:29:30.880
0	Enter	 23:29:30.883
0	Exit	 23:29:30.895
4	Enter	 23:29:30.896
4	Exit	 23:29:30.907
3	Enter	 23:29:30.908
3	Exit	 23:29:30.920
0	Enter	 23:29:30.921
0	Exit	 23:29:30.923
4	Enter	 23:29:30.929
4	Exit	 23:29:30.950
3	Enter	 23:29:30.953
3	Exit	 23:29:30.956
0	Enter	 23:29:30.957
0	Exit	 23:29:30.962
3	Enter	 23:29:30.964
3	Exit	 23:29:30.998
4	Enter	 23:29:31.000
4	Exit	 23:29:31.004
0	Enter	 23:29:31.005
0	Exit	 23:29:31.011
2	Enter	 23:29:31.015
2	Exit	 23:29:31.030
3	Enter	 23:29:31.030
3	Exit	 23:29:31.079
4	Enter	 23:29:31.081
4	Exit	 23:29:31.089
2	Enter	 23:29:31.092
2	Exit	 23:29:31.133
3	Enter	 23:29:31.133
3	Exit	 23:29:31.139
4	Enter	 23:29:31.184
4	Exit	 23:29:31.186
3	Enter	 23:29:31.186
3	Exit	 23:29:31.202
4	Enter	 23:29:31.205
4	Exit	 23:29:31.213
0	Enter	 23:29:31.214
0	Exit	 23:29:31.223
4	Enter	 23:29:31.228
4	Exit	 23:29:31.230
3	Enter	 23:29:31.230
3	Exit	 23:29:31.235
0	Enter	 23:29:31.245
0	Exit	 23:29:31.262
4	Enter	 23:29:31.263
4	Exit	 23:29:31.287
